customer_id,age,gender,location,income_bracket,acquisition_channel,product_category,purchase_frequency,recency_days,avg_order_value,total_monetary_value,email_opened,email_clicked,social_engaged,paid_ad_clicked,campaign_converted,cac,clv,churn_flag,last_purchase_date
CUST04450,36,Female,Ahmedabad,Low (<3L),Paid Ads,Sports,27,22,14689.26,396610.02,1,0,1,1,0,765.86,1463373.14,0,2024-12-09
CUST04451,56,Other,Mumbai,Premium (20L+),Email,Clothing,5,477,3095.32,15476.6,1,1,0,0,0,956.99,54078.12,0,2023-09-11
CUST04452,32,Female,Chennai,Premium (20L+),Referral,Electronics,22,12,14112.81,310481.82,1,1,1,1,1,1713.44,1167087.93,0,2024-12-19
CUST04453,31,Female,Hyderabad,Mid (3-8L),Social Media,Groceries,8,354,8583.16,68665.28,0,0,1,0,0,1616.07,180548.17,0,2024-01-12
CUST04454,34,Other,Hyderabad,Low (<3L),Email,Home & Kitchen,10,577,1297.22,12972.2,0,0,1,1,0,2187.95,21698.54,0,2023-06-03
CUST04455,43,Other,Kolkata,Premium (20L+),Referral,Sports,19,521,12393.18,235470.42,0,0,1,0,0,2201.16,864170.33,0,2023-07-29
CUST04456,49,Other,Mumbai,Premium (20L+),Organic,Electronics,20,86,2989.22,59784.4,0,0,1,0,1,2158.74,167445.76,0,2024-10-06
CUST04457,24,Male,Kolkata,Mid (3-8L),Paid Ads,Beauty,1,211,11225.68,11225.68,0,0,1,0,1,2179.18,24156.27,0,2024-06-03
CUST04458,48,Female,Hyderabad,High (8-20L),Referral,Sports,23,533,10992.36,252824.28,0,0,0,1,0,1054.37,620655.36,0,2023-07-17
CUST04459,51,Other,Hyderabad,Low (<3L),Paid Ads,Clothing,19,391,4152.42,78895.98,1,0,0,0,0,1692.9,230824.68,0,2023-12-06
CUST04460,32,Female,Chennai,Premium (20L+),Email,Clothing,10,551,12806.65,128066.5,1,0,0,0,0,888.56,422777.64,0,2023-06-29
CUST04461,60,Female,Bangalore,High (8-20L),Email,Electronics,26,145,6224.66,161841.16,1,0,0,1,0,1503.15,583258.32,0,2024-08-08
CUST04462,29,Male,Mumbai,Premium (20L+),Social Media,Beauty,3,405,12012.56,36037.68,0,0,1,1,0,2760.65,67582.83,0,2023-11-22
CUST04463,59,Male,Chennai,Mid (3-8L),Email,Groceries,8,535,7120.14,56961.12,0,0,0,1,0,228.77,183327.05,0,2023-07-15
CUST04464,27,Other,Chennai,High (8-20L),Paid Ads,Home & Kitchen,12,690,6750.57,81006.84,0,0,0,0,0,306.23,264810.38,0,2023-02-10
CUST04465,26,Other,Bangalore,High (8-20L),Paid Ads,Beauty,22,124,2081.02,45782.44,0,0,1,0,0,1238.78,143810.21,0,2024-08-29
CUST04466,21,Female,Delhi,Mid (3-8L),Referral,Clothing,9,729,12203.63,109832.67,1,0,0,1,1,2911.31,198762.22,0,2023-01-02
CUST04467,29,Male,Hyderabad,Low (<3L),Social Media,Sports,22,1,13073.28,287612.16,1,0,0,0,0,885.19,571413.84,0,2024-12-30
CUST04468,28,Other,Delhi,Mid (3-8L),Organic,Clothing,19,78,10322.93,196135.67,1,1,0,1,1,1585.75,449613.94,0,2024-10-14
CUST04469,26,Male,Hyderabad,Low (<3L),Referral,Home & Kitchen,28,635,1070.38,29970.64,0,0,1,0,1,2898.96,44960.85,0,2023-04-06
CUST04470,48,Other,Hyderabad,Mid (3-8L),Organic,Sports,3,430,14003.7,42011.1,0,0,1,0,1,1933.28,95015.1,0,2023-10-28
CUST04471,25,Other,Ahmedabad,Low (<3L),Referral,Clothing,14,483,616.8,8635.2,0,0,0,0,0,1173.82,30263.23,0,2023-09-05
CUST04472,64,Male,Kolkata,Premium (20L+),Email,Beauty,3,47,4597.92,13793.76,0,0,1,0,1,1338.01,43606.19,0,2024-11-14
CUST04473,27,Other,Mumbai,Low (<3L),Organic,Home & Kitchen,18,538,9588.59,172594.62,1,0,1,0,1,2071.29,678837.82,0,2023-07-12
CUST04474,47,Male,Pune,Mid (3-8L),Email,Electronics,24,78,4936.45,118474.8,1,0,1,0,1,1391.79,457941.68,0,2024-10-14
CUST04475,27,Female,Hyderabad,High (8-20L),Email,Sports,4,497,619.52,2478.08,1,0,0,0,0,2016.13,4739.81,0,2023-08-22
CUST04476,55,Female,Mumbai,Premium (20L+),Social Media,Sports,1,325,8475.36,8475.36,1,1,1,0,0,2837.4,30201.87,1,2024-02-10
CUST04477,61,Male,Bangalore,High (8-20L),Paid Ads,Sports,2,456,505.68,1011.36,1,1,1,1,1,1655.65,2163.49,1,2023-10-02
CUST04478,21,Male,Pune,Premium (20L+),Social Media,Home & Kitchen,6,380,12020.37,72122.22,1,1,0,1,0,1130.52,224459.39,0,2023-12-17
CUST04479,52,Male,Ahmedabad,Low (<3L),Paid Ads,Beauty,29,245,14646.75,424755.75,1,1,1,1,1,1490.91,739169.56,0,2024-04-30
CUST04480,27,Other,Delhi,Mid (3-8L),Referral,Groceries,19,205,1699.81,32296.39,0,0,0,1,1,1206.15,63941.06,0,2024-06-09
CUST04481,31,Male,Bangalore,Premium (20L+),Organic,Electronics,15,213,7795.27,116929.05,0,0,0,0,0,341.09,383578.76,0,2024-06-01
CUST04482,50,Female,Bangalore,Low (<3L),Paid Ads,Beauty,13,466,5268.92,68495.96,0,0,0,1,0,1153.95,241048.15,0,2023-09-22
CUST04483,40,Other,Pune,Low (<3L),Organic,Sports,27,248,11279.27,304540.29,0,0,1,0,0,2651.69,1029611.84,0,2024-04-27
CUST04484,58,Other,Hyderabad,Mid (3-8L),Email,Electronics,19,350,4416.29,83909.51,1,0,0,0,0,2312.39,170075.51,0,2024-01-16
CUST04485,46,Other,Hyderabad,High (8-20L),Paid Ads,Groceries,30,596,3001.04,90031.2,0,0,0,1,1,2692.48,357827.02,0,2023-05-15
CUST04486,27,Female,Kolkata,Mid (3-8L),Email,Beauty,28,446,9342.38,261586.64,1,1,1,0,0,2414.92,591304.42,0,2023-10-12
CUST04487,52,Other,Kolkata,High (8-20L),Email,Sports,29,286,3199.38,92782.02,0,0,0,0,0,2993.05,368589.61,0,2024-03-20
CUST04488,54,Male,Pune,Low (<3L),Social Media,Beauty,4,607,13104.31,52417.24,1,0,0,0,0,2892.57,135507.22,0,2023-05-04
CUST04489,41,Female,Kolkata,Mid (3-8L),Referral,Groceries,28,503,306.73,8588.44,1,1,0,0,0,2588.17,13753.02,0,2023-08-16
CUST04490,43,Female,Mumbai,Premium (20L+),Paid Ads,Groceries,27,393,10857.98,293165.46,1,1,1,1,1,2745.6,1170857.82,0,2023-12-04
CUST04491,57,Male,Chennai,Premium (20L+),Social Media,Groceries,12,245,13090.72,157088.64,1,1,1,0,1,2683.82,597068.74,0,2024-04-30
CUST04492,44,Other,Kolkata,High (8-20L),Referral,Electronics,13,413,500.43,6505.59,0,0,0,1,0,1624.51,11621.6,0,2023-11-14
CUST04493,23,Male,Kolkata,Premium (20L+),Referral,Beauty,19,331,9107.86,173049.34,0,0,1,1,1,834.48,382172.01,0,2024-02-04
CUST04494,56,Male,Pune,Low (<3L),Paid Ads,Sports,14,540,10784.25,150979.5,0,0,1,1,0,1966.36,252590.73,0,2023-07-10
CUST04495,31,Male,Chennai,Premium (20L+),Email,Clothing,4,676,14347.04,57388.16,1,0,0,1,0,2290.23,134114.12,0,2023-02-24
CUST04496,39,Other,Delhi,Premium (20L+),Paid Ads,Beauty,30,414,9281.2,278436.0,0,0,1,0,0,1072.89,627536.3,0,2023-11-13
CUST04497,42,Male,Pune,Premium (20L+),Referral,Groceries,10,291,12047.35,120473.5,0,0,0,1,1,767.56,231593.92,0,2024-03-15
CUST04498,26,Other,Kolkata,Premium (20L+),Social Media,Beauty,5,219,1747.8,8739.0,0,0,0,1,0,1284.39,33816.2,0,2024-05-26
CUST04499,44,Female,Chennai,Low (<3L),Referral,Sports,30,34,11707.81,351234.3,0,0,1,0,0,1585.49,670058.71,0,2024-11-27
CUST04500,30,Female,Pune,Premium (20L+),Referral,Beauty,3,465,7055.19,21165.57,1,0,1,0,0,278.44,40025.24,0,2023-09-23
CUST04501,25,Other,Bangalore,Mid (3-8L),Paid Ads,Beauty,28,134,10671.29,298796.12,1,1,0,1,1,1865.04,513438.5,0,2024-08-19
CUST04502,35,Other,Bangalore,Premium (20L+),Email,Clothing,10,193,9653.97,96539.7,0,0,1,1,0,398.8,280431.31,0,2024-06-21
CUST04503,51,Other,Mumbai,Premium (20L+),Email,Clothing,8,83,3813.33,30506.64,0,0,1,1,1,2914.43,46481.49,0,2024-10-09
CUST04504,33,Other,Mumbai,High (8-20L),Email,Groceries,20,182,3229.0,64580.0,1,0,1,0,0,1929.94,250285.11,0,2024-07-02
CUST04505,44,Other,Delhi,Low (<3L),Email,Groceries,27,532,497.76,13439.52,1,1,1,0,0,2036.64,21108.88,0,2023-07-18
CUST04506,21,Female,Hyderabad,Low (<3L),Referral,Home & Kitchen,3,325,6264.78,18794.34,0,0,0,0,0,1312.64,43597.17,0,2024-02-10
CUST04507,40,Male,Kolkata,Low (<3L),Email,Home & Kitchen,10,203,11860.39,118603.9,0,0,1,1,1,2987.34,379515.7,0,2024-06-11
CUST04508,63,Other,Ahmedabad,High (8-20L),Organic,Clothing,23,471,11795.75,271302.25,0,0,0,1,1,882.71,718815.84,0,2023-09-17
CUST04509,52,Other,Bangalore,Premium (20L+),Organic,Home & Kitchen,23,495,5273.39,121287.97,1,1,1,1,0,2766.71,456489.38,0,2023-08-24
CUST04510,19,Female,Ahmedabad,Mid (3-8L),Email,Home & Kitchen,4,125,11275.14,45100.56,1,0,0,1,1,2421.09,117849.04,0,2024-08-28
CUST04511,28,Female,Pune,Premium (20L+),Referral,Clothing,8,286,3449.64,27597.12,1,0,0,1,0,1426.01,81782.94,0,2024-03-20
CUST04512,23,Female,Chennai,Mid (3-8L),Social Media,Sports,28,157,12567.83,351899.24,1,1,0,1,0,1976.23,921448.12,0,2024-07-27
CUST04513,64,Other,Mumbai,Low (<3L),Paid Ads,Clothing,22,696,12669.76,278734.72,0,0,1,0,0,2576.43,525110.74,0,2023-02-04
CUST04514,30,Other,Pune,Premium (20L+),Social Media,Electronics,4,486,4149.68,16598.72,0,0,0,1,1,447.62,57952.03,0,2023-09-02
CUST04515,38,Female,Hyderabad,Mid (3-8L),Email,Sports,8,75,8161.61,65292.88,0,0,1,0,0,1462.34,119668.21,0,2024-10-17
CUST04516,60,Other,Ahmedabad,Low (<3L),Social Media,Home & Kitchen,9,352,6200.29,55802.61,1,1,0,0,1,340.3,139269.33,0,2024-01-14
CUST04517,62,Male,Ahmedabad,Low (<3L),Email,Home & Kitchen,25,41,8784.13,219603.25,0,0,1,1,0,837.91,829100.58,0,2024-11-20
CUST04518,32,Female,Pune,Premium (20L+),Email,Electronics,14,13,10191.56,142681.84,1,1,1,0,0,252.89,456188.63,0,2024-12-18
CUST04519,19,Other,Delhi,Mid (3-8L),Social Media,Clothing,7,659,2943.34,20603.38,0,0,0,1,0,1396.37,45488.68,0,2023-03-13
CUST04520,20,Other,Delhi,Premium (20L+),Organic,Groceries,2,528,5336.86,10673.72,0,0,1,0,0,608.25,35199.06,1,2023-07-22
CUST04521,64,Other,Mumbai,High (8-20L),Social Media,Clothing,10,163,5152.38,51523.8,0,0,0,1,0,1763.24,105984.23,0,2024-07-21
CUST04522,22,Male,Hyderabad,Mid (3-8L),Referral,Sports,16,167,5388.67,86218.72,1,0,1,1,0,2791.26,233323.54,0,2024-07-17
CUST04523,43,Other,Bangalore,Mid (3-8L),Email,Groceries,1,231,3368.9,3368.9,0,0,0,1,1,1013.78,8696.18,0,2024-05-14
CUST04524,32,Other,Pune,Low (<3L),Organic,Groceries,17,559,5768.65,98067.05,1,0,1,1,1,910.41,283905.48,0,2023-06-21
CUST04525,58,Other,Ahmedabad,High (8-20L),Social Media,Home & Kitchen,4,682,8846.69,35386.76,0,0,0,1,1,2120.91,93354.17,0,2023-02-18
CUST04526,59,Other,Hyderabad,Mid (3-8L),Email,Home & Kitchen,29,608,7959.24,230817.96,1,1,0,1,0,2201.46,473230.46,0,2023-05-03
CUST04527,32,Other,Pune,Premium (20L+),Referral,Beauty,25,297,11817.41,295435.25,0,0,1,0,0,1851.95,620170.76,0,2024-03-09
CUST04528,39,Female,Hyderabad,Mid (3-8L),Social Media,Sports,26,204,9786.64,254452.64,0,0,1,0,1,1350.78,541840.93,0,2024-06-10
CUST04529,23,Other,Kolkata,Premium (20L+),Organic,Groceries,2,467,11776.21,23552.42,1,1,0,1,1,2447.3,53583.63,1,2023-09-21
CUST04530,26,Other,Bangalore,High (8-20L),Organic,Home & Kitchen,6,462,8830.98,52985.88,1,1,1,1,0,684.13,165689.85,0,2023-09-26
CUST04531,30,Male,Mumbai,High (8-20L),Organic,Beauty,29,238,6016.04,174465.16,1,1,1,1,0,2813.53,630520.19,0,2024-05-07
CUST04532,38,Other,Ahmedabad,Low (<3L),Paid Ads,Beauty,4,53,7634.87,30539.48,1,1,0,0,0,1351.85,112973.72,0,2024-11-08
CUST04533,29,Female,Kolkata,Mid (3-8L),Email,Beauty,6,382,13639.26,81835.56,1,1,1,1,1,1138.61,235613.41,0,2023-12-15
CUST04534,43,Female,Chennai,Premium (20L+),Email,Groceries,8,582,13021.42,104171.36,0,0,0,1,0,1402.6,249475.83,0,2023-05-29
CUST04535,48,Other,Hyderabad,High (8-20L),Email,Home & Kitchen,18,36,5416.82,97502.76,1,1,0,1,1,2836.8,338720.86,0,2024-11-25
CUST04536,55,Other,Mumbai,Mid (3-8L),Social Media,Electronics,16,618,706.22,11299.52,1,0,0,0,0,832.43,34099.21,0,2023-04-23
CUST04537,35,Female,Chennai,Mid (3-8L),Referral,Electronics,26,543,2194.77,57064.02,0,0,1,1,1,2281.64,188055.33,0,2023-07-07
CUST04538,45,Male,Pune,Premium (20L+),Organic,Electronics,27,274,14137.92,381723.84,1,0,1,1,0,2536.26,938883.29,0,2024-04-01
CUST04539,62,Female,Chennai,Low (<3L),Organic,Clothing,26,319,2392.22,62197.72,1,1,1,0,0,2291.97,103480.03,0,2024-02-16
CUST04540,53,Male,Hyderabad,High (8-20L),Email,Home & Kitchen,27,597,6675.38,180235.26,0,0,0,1,1,2713.18,514653.46,0,2023-05-14
CUST04541,47,Female,Chennai,High (8-20L),Paid Ads,Home & Kitchen,2,209,11974.49,23948.98,1,0,0,1,1,1214.72,50953.93,0,2024-06-05
CUST04542,29,Other,Ahmedabad,Premium (20L+),Referral,Sports,22,383,6672.15,146787.3,1,0,1,1,0,413.34,575930.64,0,2023-12-14
CUST04543,31,Other,Bangalore,High (8-20L),Email,Groceries,28,526,11219.89,314156.92,0,0,1,0,0,684.96,781668.23,0,2023-07-24
CUST04544,21,Other,Delhi,High (8-20L),Paid Ads,Beauty,10,155,8687.22,86872.2,0,0,0,0,0,1658.56,160816.52,0,2024-07-29
CUST04545,32,Female,Delhi,Mid (3-8L),Email,Beauty,11,243,14843.64,163280.04,1,1,1,1,1,2515.57,311527.33,0,2024-05-02
CUST04546,23,Male,Mumbai,High (8-20L),Social Media,Beauty,22,208,6876.14,151275.08,0,0,0,0,0,1254.68,601090.08,0,2024-06-06
CUST04547,41,Male,Delhi,Mid (3-8L),Social Media,Electronics,12,315,2557.61,30691.32,1,0,1,0,1,2867.1,101524.26,0,2024-02-20
CUST04548,45,Female,Pune,High (8-20L),Paid Ads,Electronics,30,306,13257.6,397728.0,1,1,0,0,0,334.35,643325.2,0,2024-02-29
CUST04549,54,Female,Pune,Premium (20L+),Paid Ads,Electronics,8,211,13241.83,105934.64,0,0,1,1,0,2125.78,280444.14,0,2024-06-03
CUST04550,48,Other,Delhi,High (8-20L),Referral,Electronics,20,621,10415.4,208308.0,1,1,0,1,1,2764.9,575392.68,0,2023-04-20
CUST04551,41,Other,Delhi,Premium (20L+),Social Media,Beauty,8,114,3319.16,26553.28,1,0,1,0,0,1535.1,62711.51,0,2024-09-08
CUST04552,29,Male,Mumbai,Low (<3L),Email,Groceries,9,232,10691.3,96221.7,0,0,1,0,0,1119.85,248568.17,0,2024-05-13
CUST04553,55,Male,Mumbai,Mid (3-8L),Referral,Clothing,30,726,13364.79,400943.7,1,1,0,1,0,774.72,683900.03,0,2023-01-05
CUST04554,47,Other,Hyderabad,Mid (3-8L),Social Media,Beauty,16,212,3153.21,50451.36,1,0,0,0,0,2226.34,188854.13,0,2024-06-02
CUST04555,18,Male,Bangalore,Premium (20L+),Email,Clothing,24,351,13282.79,318786.96,0,0,0,1,0,654.64,664525.32,0,2024-01-15
CUST04556,21,Male,Chennai,High (8-20L),Social Media,Clothing,28,626,3996.65,111906.2,1,0,0,0,0,2173.59,307888.67,0,2023-04-15
CUST04557,50,Male,Delhi,Low (<3L),Social Media,Clothing,4,128,6042.19,24168.76,1,0,0,0,0,2272.12,92213.63,0,2024-08-25
CUST04558,61,Female,Chennai,Premium (20L+),Paid Ads,Beauty,15,193,13802.09,207031.35,0,0,1,1,1,2702.39,625150.73,0,2024-06-21
CUST04559,52,Male,Chennai,Mid (3-8L),Organic,Beauty,4,227,2484.15,9936.6,0,0,0,0,0,1932.56,32383.61,0,2024-05-18
CUST04560,38,Female,Delhi,Mid (3-8L),Organic,Groceries,16,680,5775.05,92400.8,1,0,1,0,1,1139.29,207281.19,0,2023-02-20
CUST04561,40,Male,Bangalore,High (8-20L),Email,Home & Kitchen,30,524,6488.93,194667.9,0,0,1,0,1,642.81,603941.97,0,2023-07-26
CUST04562,57,Male,Hyderabad,Low (<3L),Email,Beauty,23,249,13014.83,299341.09,1,1,1,1,0,1197.55,601467.12,0,2024-04-26
CUST04563,18,Male,Hyderabad,High (8-20L),Paid Ads,Beauty,11,220,9217.18,101388.98,0,0,1,1,0,800.92,204714.15,0,2024-05-25
CUST04564,62,Other,Pune,Mid (3-8L),Referral,Electronics,5,469,4891.1,24455.5,1,1,0,0,1,1257.47,72851.63,0,2023-09-19
CUST04565,36,Other,Chennai,Premium (20L+),Organic,Groceries,6,683,1183.93,7103.58,0,0,0,1,1,1630.65,14841.72,0,2023-02-17
CUST04566,65,Male,Bangalore,Premium (20L+),Email,Groceries,17,141,5513.11,93722.87,1,0,1,1,0,774.9,342507.35,0,2024-08-12
CUST04567,53,Other,Kolkata,Premium (20L+),Organic,Groceries,26,597,6598.39,171558.14,0,0,1,1,1,936.12,287035.65,0,2023-05-14
CUST04568,64,Other,Chennai,Low (<3L),Organic,Groceries,30,707,4629.55,138886.5,1,1,1,0,0,2432.5,551601.02,0,2023-01-24
CUST04569,24,Female,Hyderabad,Low (<3L),Referral,Sports,25,668,3865.15,96628.75,1,0,0,1,1,2694.83,163163.86,0,2023-03-04
CUST04570,41,Male,Mumbai,Low (<3L),Referral,Groceries,26,623,14607.88,379804.88,1,0,0,0,0,1491.43,1514989.92,0,2023-04-18
CUST04571,18,Other,Hyderabad,Premium (20L+),Organic,Sports,15,358,9954.78,149321.7,0,0,0,1,1,1013.27,576558.84,0,2024-01-08
CUST04572,22,Female,Hyderabad,Mid (3-8L),Social Media,Electronics,23,74,8964.24,206177.52,0,0,0,1,1,2538.11,807589.49,0,2024-10-18
CUST04573,55,Female,Hyderabad,Low (<3L),Organic,Home & Kitchen,18,305,8406.16,151310.88,0,0,1,1,0,468.77,481955.67,0,2024-03-01
CUST04574,52,Female,Bangalore,Mid (3-8L),Email,Sports,22,281,5312.43,116873.46,1,1,1,0,0,2607.28,248989.32,0,2024-03-25
CUST04575,30,Male,Mumbai,Mid (3-8L),Social Media,Beauty,6,708,6294.64,37767.84,1,0,1,1,0,1925.06,103977.73,0,2023-01-23
CUST04576,23,Other,Hyderabad,Low (<3L),Email,Beauty,6,215,10611.37,63668.22,0,0,1,0,1,1630.59,96228.99,0,2024-05-30
CUST04577,37,Other,Bangalore,Low (<3L),Social Media,Beauty,3,376,1877.32,5631.96,0,0,0,1,0,2392.87,9646.73,0,2023-12-21
CUST04578,47,Male,Bangalore,High (8-20L),Referral,Groceries,17,529,6536.04,111112.68,1,1,0,0,0,2133.72,207920.18,0,2023-07-21
CUST04579,26,Female,Mumbai,Low (<3L),Email,Home & Kitchen,21,640,8229.82,172826.22,0,0,0,0,0,2768.54,466700.55,0,2023-04-01
CUST04580,51,Other,Mumbai,Low (<3L),Social Media,Electronics,6,641,2302.23,13813.38,0,0,1,1,1,2859.3,24005.51,0,2023-03-31
CUST04581,20,Female,Hyderabad,High (8-20L),Social Media,Beauty,30,682,10963.59,328907.7,0,0,0,0,0,387.14,1010269.6,0,2023-02-18
CUST04582,25,Female,Mumbai,High (8-20L),Email,Electronics,3,20,1229.25,3687.75,1,0,1,0,0,652.48,13402.87,0,2024-12-11
CUST04583,22,Male,Bangalore,Premium (20L+),Paid Ads,Home & Kitchen,2,197,2971.06,5942.12,1,1,0,0,0,889.6,9036.15,0,2024-06-17
CUST04584,55,Male,Hyderabad,Mid (3-8L),Referral,Home & Kitchen,30,620,9124.67,273740.1,0,0,1,1,0,542.35,671647.27,0,2023-04-21
CUST04585,50,Male,Ahmedabad,High (8-20L),Referral,Beauty,3,687,8620.51,25861.53,0,0,1,0,0,1869.21,91585.1,0,2023-02-13
CUST04586,39,Male,Kolkata,Mid (3-8L),Paid Ads,Sports,30,246,9327.41,279822.3,0,0,1,0,1,2111.82,1078228.48,0,2024-04-29
CUST04587,64,Female,Ahmedabad,High (8-20L),Email,Groceries,26,139,12803.88,332900.88,1,1,1,1,0,2010.71,1273388.65,0,2024-08-14
CUST04588,20,Other,Pune,High (8-20L),Organic,Groceries,18,656,1775.25,31954.5,1,0,1,0,0,265.51,115325.76,0,2023-03-16
CUST04589,48,Female,Kolkata,Mid (3-8L),Referral,Beauty,3,671,12808.26,38424.78,1,0,0,1,0,2331.67,81641.83,0,2023-03-01
CUST04590,31,Other,Pune,Mid (3-8L),Organic,Sports,13,189,2416.01,31408.13,0,0,1,1,0,226.22,83776.34,0,2024-06-25
CUST04591,53,Female,Delhi,Premium (20L+),Organic,Home & Kitchen,1,667,12375.97,12375.97,1,0,1,1,0,2290.09,27770.2,1,2023-03-05
CUST04592,24,Female,Hyderabad,High (8-20L),Social Media,Groceries,25,126,4153.71,103842.75,1,1,0,1,0,1359.38,212013.9,0,2024-08-27
CUST04593,24,Other,Delhi,Mid (3-8L),Organic,Home & Kitchen,29,492,3072.59,89105.11,1,1,1,1,1,1806.72,321732.87,0,2023-08-27
CUST04594,28,Female,Ahmedabad,Premium (20L+),Referral,Sports,3,536,5731.8,17195.4,1,0,1,0,0,774.08,30803.68,0,2023-07-14
CUST04595,58,Female,Ahmedabad,Low (<3L),Organic,Beauty,16,56,9203.15,147250.4,1,1,0,0,0,361.04,507662.67,0,2024-11-05
CUST04596,27,Female,Hyderabad,Low (<3L),Email,Beauty,20,74,378.58,7571.6,1,1,1,0,0,2357.28,19086.18,0,2024-10-18
CUST04597,60,Female,Mumbai,High (8-20L),Email,Home & Kitchen,14,201,8635.7,120899.8,0,0,1,1,1,2612.62,338787.09,0,2024-06-13
CUST04598,47,Male,Ahmedabad,High (8-20L),Email,Beauty,15,56,462.51,6937.65,0,0,0,0,0,2999.28,24665.27,0,2024-11-05
CUST04599,61,Male,Ahmedabad,Premium (20L+),Social Media,Electronics,7,220,8680.24,60761.68,1,1,0,0,0,828.15,218828.18,0,2024-05-25
CUST04600,25,Other,Bangalore,High (8-20L),Email,Electronics,28,191,14745.28,412867.84,1,0,1,1,1,1089.01,795361.24,0,2024-06-23
CUST04601,33,Female,Hyderabad,High (8-20L),Referral,Electronics,4,378,13719.85,54879.4,1,0,1,0,0,2262.84,206837.41,0,2023-12-19
CUST04602,48,Female,Chennai,Mid (3-8L),Referral,Electronics,18,582,12449.91,224098.38,0,0,0,0,0,604.48,885053.08,0,2023-05-29
CUST04603,38,Male,Kolkata,Mid (3-8L),Email,Home & Kitchen,16,55,13863.3,221812.8,1,1,1,1,0,1494.86,737534.8,0,2024-11-06
CUST04604,45,Other,Ahmedabad,Mid (3-8L),Paid Ads,Home & Kitchen,1,703,6712.5,6712.5,1,0,1,1,1,2001.37,19848.87,1,2023-01-28
CUST04605,62,Male,Chennai,Low (<3L),Paid Ads,Electronics,4,618,417.43,1669.72,0,0,1,0,0,838.71,6035.0,0,2023-04-23
CUST04606,57,Male,Chennai,Premium (20L+),Referral,Electronics,24,617,7414.04,177936.96,1,0,0,0,0,2449.7,637927.47,0,2023-04-24
CUST04607,44,Male,Ahmedabad,Low (<3L),Social Media,Home & Kitchen,12,381,10427.0,125124.0,1,0,1,0,1,2447.8,337416.53,0,2023-12-16
CUST04608,28,Female,Hyderabad,Low (<3L),Organic,Groceries,7,454,13987.18,97910.26,1,0,1,0,0,1648.92,228837.5,0,2023-10-04
CUST04609,55,Other,Delhi,Low (<3L),Organic,Sports,15,267,1891.37,28370.55,1,1,1,0,0,1829.13,102327.55,0,2024-04-08
CUST04610,50,Male,Kolkata,Mid (3-8L),Social Media,Electronics,2,721,7175.02,14350.04,0,0,1,1,1,853.34,21644.93,1,2023-01-10
CUST04611,26,Female,Bangalore,Premium (20L+),Social Media,Beauty,5,462,8709.78,43548.9,1,0,0,1,1,1584.43,135393.73,0,2023-09-26
CUST04612,20,Male,Chennai,Low (<3L),Email,Beauty,23,91,8138.57,187187.11,1,0,1,0,0,545.22,427737.28,0,2024-10-01
CUST04613,24,Other,Bangalore,Premium (20L+),Paid Ads,Beauty,5,546,13034.96,65174.8,0,0,0,1,0,1345.76,234904.67,0,2023-07-04
CUST04614,40,Female,Pune,High (8-20L),Email,Beauty,10,542,9654.15,96541.5,0,0,0,0,0,2511.53,209260.57,0,2023-07-08
CUST04615,30,Female,Hyderabad,High (8-20L),Referral,Sports,16,655,2645.91,42334.56,0,0,0,1,1,2240.53,110678.13,0,2023-03-17
CUST04616,37,Male,Pune,High (8-20L),Referral,Home & Kitchen,27,45,2301.8,62148.6,0,0,0,0,0,893.15,245814.34,0,2024-11-16
CUST04617,33,Other,Mumbai,Mid (3-8L),Organic,Sports,6,140,6932.58,41595.48,1,1,0,0,0,2869.05,142476.23,0,2024-08-13
CUST04618,22,Male,Pune,Low (<3L),Social Media,Groceries,7,314,6366.78,44567.46,1,1,1,0,0,775.61,119845.42,0,2024-02-21
CUST04619,36,Female,Chennai,Mid (3-8L),Paid Ads,Beauty,11,268,1980.61,21786.71,1,1,1,1,0,2828.85,62095.49,0,2024-04-07
CUST04620,28,Female,Kolkata,Low (<3L),Paid Ads,Home & Kitchen,3,552,13525.48,40576.44,0,0,1,1,0,452.42,160459.37,0,2023-06-28
CUST04621,36,Female,Hyderabad,Mid (3-8L),Organic,Sports,7,134,5864.23,41049.61,0,0,1,1,0,231.09,78768.37,0,2024-08-19
CUST04622,60,Female,Pune,High (8-20L),Referral,Home & Kitchen,4,561,1029.84,4119.36,1,0,0,1,0,1702.97,10099.04,0,2023-06-19
CUST04623,29,Female,Bangalore,Mid (3-8L),Organic,Home & Kitchen,21,116,7267.64,152620.44,1,0,1,1,0,2832.67,445601.81,0,2024-09-06
CUST04624,32,Other,Delhi,Premium (20L+),Paid Ads,Electronics,20,143,1053.29,21065.8,1,1,1,0,0,2512.71,67549.53,0,2024-08-10
CUST04625,22,Other,Mumbai,Mid (3-8L),Paid Ads,Groceries,13,268,971.2,12625.6,0,0,1,0,1,1885.47,35979.38,0,2024-04-07
CUST04626,49,Male,Delhi,Low (<3L),Referral,Clothing,8,220,12789.1,102312.8,1,0,1,0,0,583.25,170062.93,0,2024-05-25
CUST04627,37,Male,Pune,High (8-20L),Referral,Electronics,10,104,7758.03,77580.3,1,1,0,0,0,2927.89,275515.63,0,2024-09-18
CUST04628,62,Male,Delhi,Premium (20L+),Paid Ads,Beauty,12,705,4605.59,55267.08,0,0,1,1,0,1007.86,103806.21,0,2023-01-26
